Date,Open,High,Low,Close,Adj Close,Volume
8/18/2015,155.509995,156.520004,155.25,156.009995,124.328957,2018300
8/19/2015,155.149994,155.669998,153.410004,153.940002,122.679314,4206400
8/20/2015,152.740005,153.910004,152.5,152.660004,121.659264,4011500
8/21/2015,151.5,153.190002,148.699997,148.850006,118.622955,7362100
8/24/2015,143.470001,147.759995,143,143.470001,114.33548,10189700
8/25/2015,146.940002,147.110001,140.619995,140.960007,112.335197,7073200
8/26/2015,144.089996,146.979996,142.139999,146.699997,116.909546,6221800
8/27/2015,148.5,148.970001,145.660004,148.539993,118.375893,4976600
8/28/2015,147.75,148.199997,147.179993,147.979996,117.929634,4076300
8/31/2015,147.380005,148.399994,146.259995,147.889999,117.857872,4093100
9/1/2015,144.910004,144.979996,141.850006,142.679993,113.705894,5272000
9/2/2015,144.740005,145.080002,143.179993,145.050003,115.594612,4252000
9/3/2015,146.050003,148.029999,145.770004,146.779999,116.973297,3603500
9/4/2015,144.570007,145.399994,143.320007,143.699997,114.518745,4201100
9/8/2015,145.860001,147.339996,145.660004,147.229996,117.331924,3933300
9/9/2015,148.740005,149.039993,144.850006,145.050003,115.594612,3407800
9/10/2015,145.850006,147.160004,144.509995,146.199997,116.511086,3461700
9/11/2015,145.910004,147.5,145.669998,147.369995,117.443481,3115100
9/14/2015,147.369995,147.369995,145.410004,145.649994,116.072777,3226700
9/15/2015,146.600006,147.929993,145.759995,147.529999,117.570992,2717100
9/16/2015,147.839996,148.889999,147.539993,148.410004,118.272308,2799200
9/17/2015,148.100006,149.679993,147.300003,148.139999,118.057137,4003000
9/18/2015,146.050003,146.389999,143.979996,144.509995,115.164268,7975800
9/21/2015,145.389999,146.979996,144.919998,146.479996,116.734222,3825000
9/22/2015,144.619995,145.059998,143.770004,144.429993,115.100525,3564100
9/23/2015,144.210007,144.570007,142.75,143.660004,114.486862,2674200
9/24/2015,142.600006,145.070007,141.949997,144.410004,115.084595,3280300
9/25/2015,145.550003,146.270004,144.529999,145.419998,115.889458,3474400
9/28/2015,144.419998,145.380005,142.470001,142.520004,113.578384,4317300
9/29/2015,141.990005,142.660004,141.149994,142.470001,113.538551,4763500
9/30/2015,143.690002,145.710007,143.660004,144.970001,115.530876,3946200
10/1/2015,145.309998,145.669998,141.589996,143.589996,114.431137,3880900
10/2/2015,141.050003,144.589996,140.559998,144.580002,115.220085,3054400
10/5/2015,145.820007,149.889999,145.820007,149.039993,118.774345,5131800
10/6/2015,149.059998,150.149994,148.490005,148.779999,118.567154,3018100
10/7/2015,150.039993,150.729996,148.860001,150.089996,119.611145,2980800
10/8/2015,149.690002,153.020004,149.289993,152.279999,121.356422,4794400
10/9/2015,152.460007,153.149994,151.270004,152.389999,121.444084,3531100
10/12/2015,152.399994,152.580002,150.850006,151.139999,120.447914,3227600
10/13/2015,150.779999,150.779999,149.179993,149.619995,119.236557,3915700
10/14/2015,149.600006,150.649994,149.020004,150.009995,119.547379,3353000
10/15/2015,150.910004,151.240005,148.580002,150.089996,119.611145,3476200
10/16/2015,150.449997,151.199997,149.259995,150.389999,119.850227,3483700
10/19/2015,149.850006,149.970001,148.380005,149.220001,118.917816,7954700
10/20/2015,142.490005,142.880005,140.270004,140.639999,112.080162,16025600
10/21/2015,140.25,142.660004,139.300003,140.919998,112.303276,6990600
10/22/2015,141.740005,145.070007,141.619995,144.089996,114.829552,5583200
10/23/2015,144.610001,145.490005,143.699997,144.679993,115.299767,5370400
10/26/2015,144.75,145,143.210007,143.660004,114.486862,3489400
10/27/2015,143.509995,143.830002,137.330002,137.860001,109.8647,15008500
10/28/2015,137.919998,141.229996,137.5,140.830002,112.231552,8511400
10/29/2015,140.360001,140.820007,139.020004,140.550003,112.00843,3710400
10/30/2015,140.440002,141.330002,139.899994,140.080002,111.633865,3984000
11/2/2015,140.5,140.520004,139.570007,140.369995,111.864967,3822200
11/3/2015,140.020004,142.800003,139.899994,141.880005,113.068329,4349400
11/4/2015,142.550003,142.649994,141.300003,141.630005,112.869118,3516900
11/5/2015,141.610001,142.380005,139.630005,139.889999,111.482452,5096900
11/6/2015,138.600006,139.550003,137.869995,138.25,111.208961,4744900
11/9/2015,137.919998,138.080002,134.880005,135.309998,108.844009,8075600
11/10/2015,135.360001,135.740005,134.119995,135.470001,108.972733,4520800
11/11/2015,136.089996,136.199997,134.5,135.020004,108.610748,3164800
11/12/2015,134.699997,134.699997,133.009995,133.039993,107.018021,4701400
11/13/2015,132.949997,133,131.649994,131.75,105.980309,4613800
11/16/2015,131.789993,134.089996,131.789993,133.710007,107.556984,4190800
11/17/2015,134.220001,134.820007,133.309998,133.820007,107.645454,2815100
11/18/2015,134.789993,135.910004,134.259995,135.820007,109.254257,4149200
11/19/2015,136.210007,137.740005,136.009995,136.740005,109.994316,4753600
11/20/2015,137.369995,138.919998,137.25,138.5,111.410049,5176400
11/23/2015,138.529999,138.869995,137.119995,138.460007,111.377907,5137900
11/24/2015,137.649994,139.339996,137.309998,138.600006,111.490494,3407700
11/25/2015,138.369995,138.429993,137.380005,138,111.007874,3238200
11/27/2015,138,138.809998,137.210007,138.460007,111.377907,1415800
11/30/2015,138.610001,139.899994,138.520004,139.419998,112.150116,4545600
12/1/2015,139.580002,141.399994,139.580002,141.279999,113.646324,4195100
12/2/2015,140.929993,141.210007,139.5,139.699997,112.375351,3725400
12/3/2015,140.100006,140.729996,138.190002,138.919998,111.74791,5909600
12/4/2015,138.089996,141.020004,137.990005,140.429993,112.962547,4571600
12/7/2015,140.160004,140.410004,138.809998,139.550003,112.2547,3279400
12/8/2015,138.279999,139.059998,137.529999,138.050003,111.048119,3905200
12/9/2015,137.380005,139.839996,136.229996,136.610001,109.889755,4615000
12/10/2015,137.029999,137.850006,135.720001,136.779999,110.026482,4222300
12/11/2015,135.229996,135.440002,133.910004,134.570007,108.248756,5333800
12/14/2015,135.309998,136.139999,134.020004,135.929993,109.342743,5143800
12/15/2015,137.399994,138.970001,137.279999,137.789993,110.838936,4238500
12/16/2015,139.119995,139.649994,137.789993,139.289993,112.04554,4345500
12/17/2015,139.350006,139.5,136.309998,136.75,110.00235,4089500
12/18/2015,136.410004,136.960007,134.270004,134.899994,108.514221,10026100
12/21/2015,135.830002,135.830002,134.020004,135.5,108.996864,5617500
12/22/2015,135.880005,138.190002,135.649994,137.929993,110.951553,4263800
12/23/2015,138.300003,139.309998,138.110001,138.539993,111.442223,5164900
12/24/2015,138.429993,138.880005,138.110001,138.25,111.208961,1495200
12/28/2015,137.740005,138.039993,136.539993,137.610001,110.694145,3143400
12/29/2015,138.25,140.059998,138.199997,139.779999,112.439705,3943700
12/30/2015,139.580002,140.440002,139.220001,139.339996,112.085777,2989400
12/31/2015,139.070007,139.100006,137.570007,137.619995,110.702187,3462100
1/4/2016,135.600006,135.970001,134.240005,135.949997,109.358833,5229400
1/5/2016,136.759995,136.889999,134.850006,135.850006,109.278419,3924800
1/6/2016,134.380005,135.580002,133.619995,135.169998,108.731407,4310900
1/7/2016,133.699997,135.020004,132.429993,132.860001,106.873245,7025800
1/8/2016,133.179993,133.820007,131.320007,131.630005,105.883812,4762700
1/11/2016,131.809998,133.820007,131.759995,133.229996,107.170853,4974400
1/12/2016,133.649994,133.779999,131.130005,132.899994,106.905388,5078700
1/13/2016,133.5,134.279999,131.100006,131.169998,105.513779,4700100
1/14/2016,131.929993,133.789993,131.220001,132.910004,106.913452,5709600
1/15/2016,130.009995,130.880005,128.869995,130.029999,104.596741,9008500
1/19/2016,130.110001,132.100006,128.059998,128.110001,103.052299,9979600
1/20/2016,118.459999,123.989998,118,121.860001,98.024765,16157800
1/21/2016,121.300003,125.099998,120.580002,122.910004,98.869408,8851600
1/22/2016,124.669998,124.739998,121.769997,122.5,98.539604,9238400
1/25/2016,122.099998,124.230003,121.639999,122.080002,98.201721,5446000
1/26/2016,122.25,123.610001,122.239998,122.589996,98.612,4617800
1/27/2016,122.730003,123.370003,120.650002,120.959999,97.300804,5026400
1/28/2016,121.260002,122.830002,121.010002,122.220001,98.314354,3942500
1/29/2016,123.279999,124.790001,122.959999,124.790001,100.381676,8248100
2/1/2016,124.400002,125.290001,123.709999,124.830002,100.413864,3574900
2/2/2016,123.669998,124.139999,122.639999,122.940002,98.893547,3287300
2/3/2016,123.989998,125.449997,122.290001,124.720001,100.325394,6223500
2/4/2016,125.080002,128.5,125,127.650002,102.682281,5266500
2/5/2016,127.220001,128.639999,125.849998,128.570007,103.422333,7177700
2/8/2016,126,127.510002,124.129997,126.980003,103.186661,7364000
2/9/2016,126.120003,126.93,123.769997,124.07,100.82193,5957200
2/10/2016,125,125.290001,119.839996,120.190002,97.668968,6469100
2/11/2016,118.779999,119.660004,116.900002,117.849998,95.767433,7307600
2/12/2016,119.260002,121.050003,118.349998,121.040001,98.359695,4936500
2/16/2016,121.830002,123.089996,121.339996,122.739998,99.74115,4061400
2/17/2016,123.709999,126.57,123.25,126.099998,102.471558,4821000
2/18/2016,130,134,129.75,132.449997,107.631706,9951600
2/19/2016,132.360001,133.649994,130.839996,133.080002,108.143654,5125300
2/22/2016,133.080002,134.309998,132.410004,133.770004,108.704369,4457400
2/23/2016,133.139999,133.410004,132.009995,132.399994,107.591064,3439700
2/24/2016,131.550003,133.490005,129.679993,132.800003,107.916107,4122600
2/25/2016,133.289993,134.509995,130.880005,134.5,109.297592,4358300
2/26/2016,134.509995,134.919998,131.949997,132.029999,107.29039,4386200
2/29/2016,132,133.360001,130.899994,131.029999,106.477798,4428000
3/1/2016,132.240005,134.639999,132.029999,134.369995,109.19194,3788500
3/2/2016,133.699997,137.440002,133.220001,136.300003,110.760284,5217200
3/3/2016,137.220001,137.960007,136.070007,137.800003,111.979202,5156400
3/4/2016,137.539993,139.419998,137.020004,137.800003,111.979202,3968400
3/7/2016,137.279999,140.509995,136.869995,140.149994,113.888885,5171000
3/8/2016,139.710007,140.350006,137.419998,139.070007,113.011238,5579100
3/9/2016,139.309998,142.169998,139.229996,140.410004,114.100174,4406500
3/10/2016,141.240005,141.470001,138.089996,140.190002,113.921402,4020600
3/11/2016,141.729996,142.919998,140.509995,142.360001,115.684799,4421900
3/14/2016,142.009995,143.190002,141.039993,142.779999,116.026054,4048800
3/15/2016,141.740005,143.330002,141.539993,142.960007,116.172348,3707500
3/16/2016,142.619995,144.880005,142.110001,144.789993,117.659447,4221900
3/17/2016,144.779999,147.320007,144.449997,147.039993,119.487831,5821600
3/18/2016,147.399994,147.509995,145.509995,147.089996,119.528488,12089700
3/21/2016,147.300003,148.710007,146.720001,148.630005,120.779922,3721600
3/22/2016,148.059998,149.279999,147.839996,148.100006,120.34922,4081900
3/23/2016,148,148.029999,145.130005,145.399994,118.155128,4764200
3/24/2016,144.979996,148.220001,144.490005,147.949997,120.227318,5044500
3/28/2016,147.75,148.649994,147.229996,148.399994,120.593018,3265100
3/29/2016,147.589996,149.759995,147.5,149.330002,121.348747,3138500
3/30/2016,149.949997,150.410004,148.320007,148.410004,120.601135,3331200
3/31/2016,149.789993,153.100006,149.360001,151.449997,123.07151,6780600
4/1/2016,150.509995,152.960007,150.25,152.520004,123.941002,3925500
4/4/2016,152.339996,153.520004,151.910004,152.070007,123.57534,3931200
4/5/2016,151.429993,151.600006,149.649994,150,121.893211,3337000
4/6/2016,149.899994,150.149994,147.809998,150.020004,121.909454,4194600
4/7/2016,149.070007,149.600006,148,148.25,120.471115,3663000
4/8/2016,149.059998,149.990005,148.119995,149.350006,121.365021,3293800
4/11/2016,150.259995,151.949997,149.220001,149.25,121.28373,3846100
4/12/2016,149.610001,150.110001,148.580002,149.630005,121.592522,3595800
4/13/2016,150.75,151.229996,149.630005,151.229996,122.892708,3168400
4/14/2016,151.5,152.759995,150.380005,151.160004,122.835846,3176500
4/15/2016,151.039993,152.100006,150.960007,151.720001,123.290901,3657600
4/18/2016,151.720001,153.139999,151.490005,152.529999,123.94915,6581700
4/19/2016,146.470001,146.949997,142.610001,144,117.017479,13190200
4/20/2016,144.240005,147.199997,144,146.110001,118.732101,6754300
4/21/2016,146.580002,150.119995,146.460007,149.300003,121.324387,6017700
4/22/2016,149.440002,151,147.5,148.5,120.674278,5191900
4/25/2016,148.160004,148.899994,147.110001,148.809998,120.926201,2848900
4/26/2016,148.649994,149.789993,147.899994,149.080002,121.145584,2979800
4/27/2016,149.350006,150.779999,148.970001,150.470001,122.275131,3111200
4/28/2016,149.75,150.179993,146.729996,147.070007,119.51226,3791500
4/29/2016,146.490005,147.339996,144.190002,145.940002,118.593964,4225800
5/2/2016,146.559998,147,144.429993,145.270004,118.049522,3502400
5/3/2016,144.649994,144.899994,142.899994,144.130005,117.123131,3584300
5/4/2016,143.360001,145,143.309998,144.25,117.220627,2577100
5/5/2016,145.949997,147.300003,145.449997,146.470001,119.024658,6501200
5/6/2016,144.860001,147.970001,144.470001,147.289993,120.846062,4895800
5/9/2016,147.699997,148.199997,147.009995,147.339996,120.8871,4302400
5/10/2016,148.240005,150.039993,147.740005,149.970001,123.044945,3992700
5/11/2016,149.710007,151.089996,148.740005,148.949997,122.208046,3093000
5/12/2016,149.210007,149.389999,147.110001,148.839996,122.117813,3249200
5/13/2016,148.789993,149.860001,147.419998,147.720001,121.19886,2398000
5/16/2016,147.649994,149.990005,147.440002,149.460007,122.626511,3069100
5/17/2016,149.210007,149.5,147.289993,148,121.428642,3490600
5/18/2016,147.990005,148.520004,146.360001,147.339996,120.8871,2491100
5/19/2016,146.479996,146.929993,143.960007,144.929993,118.909775,3685600
5/20/2016,145.710007,147.509995,145.550003,147.25,120.813271,3671500
5/23/2016,147.610001,147.949997,146.660004,146.770004,120.419426,2103800
5/24/2016,146.880005,148.75,146.880005,148.309998,121.682961,2929300
5/25/2016,148.929993,152.089996,148.5,151.690002,124.456123,4355300
5/26/2016,151.550003,152.509995,151.050003,152.440002,125.071465,3062900
5/27/2016,152.350006,152.929993,152.149994,152.839996,125.399681,2457100
5/31/2016,152.559998,153.809998,152.270004,153.740005,126.138092,5836600
6/1/2016,153,153.270004,151.539993,152.509995,125.128906,2663400
6/2/2016,152.589996,153.5,152.119995,153.5,125.941154,2642600
6/3/2016,152.399994,153.039993,151.699997,152.889999,125.440697,2328300
6/6/2016,153.089996,153.949997,152.339996,152.729996,125.309402,2378700
6/7/2016,153.309998,153.929993,152.660004,153.330002,125.801704,4465000
6/8/2016,153.529999,154.089996,153.039993,154,126.351402,2935000
6/9/2016,152.919998,153.759995,152.729996,153.419998,125.875526,2021800
6/10/2016,152.789993,153.330002,151.860001,152.369995,125.014023,3120600
6/13/2016,151.630005,152.5,150.279999,151.279999,124.119743,3610400
6/14/2016,151.279999,151.789993,150.399994,151.059998,123.939224,2865800
6/15/2016,151.460007,151.789993,150.600006,150.679993,123.627441,2260400
6/16/2016,150.190002,151.289993,149,151.059998,123.939224,2449100
6/17/2016,150.960007,152.720001,150.600006,151.990005,124.702248,4663900
6/20/2016,152.600006,154.669998,152.520004,153.610001,126.031425,3572100
6/21/2016,154.160004,154.570007,153.690002,154.050003,126.39241,2760300
6/22/2016,153.75,154.710007,152.270004,152.919998,125.465302,2833700
6/23/2016,153.449997,155.479996,152.600006,155.350006,127.459015,3969400
6/24/2016,149.970001,150.610001,146.179993,146.589996,120.271759,9082800
6/27/2016,146.179993,146.600006,142.5,143.5,117.736511,5017900
6/28/2016,144.779999,145.729996,144.220001,145.699997,119.541542,3997700
6/29/2016,146.5,148.479996,146.449997,148.460007,121.806007,3367700
6/30/2016,148.860001,151.910004,148.669998,151.779999,124.529945,3967100
7/1/2016,151.779999,152.970001,151.399994,152.350006,124.997635,2658300
7/5/2016,151.190002,152,150.759995,151.679993,124.447899,2465200
7/6/2016,151.850006,152.410004,149.919998,152.369995,125.014023,2569400
7/7/2016,152.75,153.690002,151.889999,152.600006,125.202744,2138400
7/8/2016,154,154.600006,153.080002,154.460007,126.728798,3040600
7/11/2016,154.600006,156.039993,154.5,155.330002,127.442619,2833700
7/12/2016,156,157.119995,155.520004,157.039993,128.845596,3843800
7/13/2016,157.75,158.339996,157.059998,158.020004,129.649673,2746400
7/14/2016,158.809998,161.399994,158.580002,160.279999,131.503906,4637600
7/15/2016,159.899994,159.979996,158.5,159.779999,131.093689,4476800
7/18/2016,159.300003,160.75,158.729996,159.860001,131.159302,6729700
7/19/2016,161.779999,162.139999,157.889999,159.580002,130.929565,7120000
7/20/2016,159.970001,161.710007,159.600006,161.360001,132.39003,4376300
7/21/2016,160.75,161.850006,159.889999,160.449997,131.643402,3518900
7/22/2016,160.779999,162.169998,160.479996,162.070007,132.972519,2520100
7/25/2016,162,162.880005,161.75,162.649994,133.44838,2804600
7/26/2016,162.649994,163.600006,161.369995,162.119995,133.013565,2894600
7/27/2016,162.119995,162.570007,161.179993,161.830002,132.775635,2162700
7/28/2016,161.380005,161.809998,160.710007,161.369995,132.398224,2340400
7/29/2016,161.360001,161.669998,160.029999,160.619995,131.782867,3547500
8/1/2016,160.649994,161.649994,159.839996,161.449997,132.463837,2823600
8/2/2016,161.270004,161.449997,160.360001,160.580002,131.750046,3080900
8/3/2016,160.130005,160.860001,159.800003,160.669998,131.823868,2861700
8/4/2016,160.860001,161.699997,160.119995,161.550003,132.545883,2489100
8/5/2016,162,163.509995,161.570007,163.5,134.145798,3812400
8/8/2016,162.729996,163.270004,161.580002,162.039993,134.096161,3039300
8/9/2016,162.220001,162.770004,161.649994,161.770004,133.872711,2737500
8/10/2016,162.190002,162.660004,161.960007,162.080002,134.129242,2466700
8/11/2016,162.25,164.949997,162.179993,163.529999,135.329193,8768600
8/12/2016,163.190002,163.460007,161.520004,161.949997,134.021637,2543100
8/15/2016,162.399994,162.970001,161.779999,161.880005,133.963745,2970400
8/16/2016,161.110001,161.929993,160.690002,160.699997,132.987228,2210200
8/17/2016,160.970001,161.160004,159.839996,160.440002,132.772049,3225900
8/18/2016,160.889999,162,160.440002,161.360001,133.533432,3652000
8/19/2016,160.839996,160.910004,159.520004,160.039993,132.441055,2815200
8/22/2016,160,160.570007,159.130005,160,132.407959,2039300
8/23/2016,160.330002,161.339996,160.229996,160.259995,132.623093,2838100
8/24/2016,159.889999,160.179993,158.320007,159.050003,131.621796,3645800
8/25/2016,159,159.539993,158.419998,158.630005,131.2742,2575000
8/26/2016,158.880005,160.440002,157.850006,158.320007,131.017685,2498900
8/29/2016,158.830002,160.210007,158.5,159.720001,132.176239,2475900
8/30/2016,159.759995,160.149994,158.809998,159.399994,131.911407,1813300
8/31/2016,159.660004,159.660004,158.259995,158.880005,131.481079,2323600
9/1/2016,158.320007,159.619995,158.100006,159.539993,132.027298,2358400
9/2/2016,159.880005,160.570007,159.149994,159.550003,132.035568,2315400
9/6/2016,159.880005,160.860001,159.110001,160.350006,132.697571,2994100
9/7/2016,160.190002,161.759995,160,161.639999,133.765106,2867300
9/8/2016,160.550003,161.210007,158.759995,159,131.580399,3963200
9/9/2016,158.029999,158.399994,155.649994,155.690002,128.841217,5186000
9/12/2016,155.259995,158.529999,154.839996,158.289993,130.992828,4367500
9/13/2016,157.630005,157.929993,155.5,155.809998,128.940491,3636700
9/14/2016,155.699997,155.869995,153.389999,154.050003,127.484009,3860600
9/15/2016,154.300003,156.330002,153.210007,155.660004,128.816406,3645600
9/16/2016,155.039993,155.399994,153.470001,153.839996,127.310226,6463600
9/19/2016,154.869995,156.190002,154.550003,154.869995,128.162567,2450100
9/20/2016,155.869995,156.570007,154.449997,154.449997,127.815041,2159100
9/21/2016,154.910004,155.679993,153.869995,155.529999,128.708801,2473900
9/22/2016,156.149994,157.220001,155.690002,156.110001,129.188766,2691100
9/23/2016,155.619995,156.039993,154.710007,154.979996,128.253647,2702200
9/26/2016,154.460007,154.460007,153.460007,153.979996,127.426071,2533300
9/27/2016,154.320007,156.770004,153.809998,156.770004,129.73497,2987200
9/28/2016,156.990005,158.630005,156.229996,158.289993,130.992828,3310000
9/29/2016,158.630005,165,157.460007,158.110001,130.843887,3374800
9/30/2016,158.899994,159.839996,158.059998,158.850006,131.456284,3596900
10/3/2016,158.059998,158.369995,157.020004,157.610001,130.430084,2227800
10/4/2016,157.669998,158.529999,155.820007,156.460007,129.478439,2884100
10/5/2016,157.070007,157.830002,156.720001,157.080002,129.991501,1684500
10/6/2016,156.839996,157.429993,155.889999,156.880005,129.826004,1950100
10/7/2016,157.139999,157.699997,154.860001,155.669998,128.824661,2671900
10/10/2016,156.710007,158.490005,156.660004,157.020004,129.941803,2481300
10/11/2016,156.729996,156.949997,153.889999,154.789993,128.096405,2901300
10/12/2016,154.970001,154.970001,153.080002,154.289993,127.682602,2964000
10/13/2016,153.699997,154.220001,152.270004,153.720001,127.21093,2909900
10/14/2016,154.470001,155.529999,154.089996,154.449997,127.815041,4358200
10/17/2016,154.449997,155.889999,154.339996,154.770004,128.079865,5890400
10/18/2016,150.020004,151,147.789993,150.720001,124.728271,12770600
10/19/2016,151.270004,152.449997,150.830002,151.259995,125.175156,4632900
10/20/2016,151.279999,152.899994,151.020004,151.520004,125.390343,4023100
10/21/2016,150.580002,151.149994,149.559998,149.630005,123.826241,4414200
10/24/2016,150.399994,151.520004,150.399994,150.570007,124.604126,2666700
10/25/2016,150.570007,151.160004,149.830002,150.880005,124.86071,2647500
10/26/2016,150.710007,152.940002,150.259995,151.809998,125.630302,2811700
10/27/2016,152.820007,154.059998,152.020004,153.350006,126.904755,4229300
10/28/2016,154.050003,154.440002,152.179993,152.610001,126.292374,3654500
10/31/2016,152.759995,154.330002,152.759995,153.690002,127.186073,3553200
11/1/2016,153.5,153.910004,151.740005,152.789993,126.441299,3191900
11/2/2016,152.479996,153.350006,151.669998,151.949997,125.746185,3074400
11/3/2016,152.509995,153.740005,151.800003,152.369995,126.093727,2878800
11/4/2016,152.399994,153.639999,151.869995,152.429993,126.143387,2470400
11/7/2016,153.990005,156.110001,153.839996,155.720001,128.866043,3804900
11/8/2016,154.559998,155.929993,153.059998,155.169998,129.575821,3921900
11/9/2016,152.960007,155.559998,151,154.809998,129.275238,5403700
11/10/2016,157.660004,161.160004,157.589996,160.220001,133.792877,7715800
11/11/2016,159.970001,161.339996,159.330002,161.270004,134.669693,4446600
11/14/2016,161.25,161.860001,157.580002,158.210007,132.11441,5196500
11/15/2016,158.419998,159.149994,157.550003,158.669998,132.49852,3477000
11/16/2016,158.460007,159.550003,158.029999,159.289993,133.016235,2252800
11/17/2016,159.220001,159.929993,158.850006,159.800003,133.442154,2261200
11/18/2016,159.800003,160.720001,159.210007,160.389999,133.934814,2981600
11/21/2016,160.690002,163,160.369995,162.770004,135.922256,4637100
11/22/2016,163,163,161.949997,162.669998,135.838791,2770800
11/23/2016,161.940002,162.380005,161.360001,161.979996,135.262573,2252700
11/25/2016,161.830002,163.190002,161.830002,163.139999,136.231216,1605300
11/28/2016,163.199997,164.660004,162.699997,164.520004,137.383591,4449400
11/29/2016,164,164.410004,163.029999,163.529999,136.556915,3148200
11/30/2016,163.350006,163.800003,162.210007,162.220001,135.462982,4397800
12/1/2016,161.949997,162.199997,158.300003,159.820007,133.458847,4635700
12/2/2016,159,160.289993,158.410004,160.020004,133.62587,2740900
12/5/2016,160.850006,161.149994,159.589996,159.839996,133.47554,3447100
12/6/2016,160.130005,160.789993,158.929993,160.350006,133.901413,2859000
12/7/2016,160.600006,165.179993,160.389999,164.789993,137.609085,4435100
12/8/2016,164.869995,166,164.220001,165.360001,138.085068,3266400
12/9/2016,165.179993,166.720001,164.600006,166.520004,139.053711,3146900
12/12/2016,166.720001,166.789993,165.070007,165.5,138.201981,3392300
12/13/2016,165.679993,169.949997,165.679993,168.289993,140.531784,5932300
12/14/2016,168.369995,169.889999,167.449997,168.509995,140.7155,4124200
12/15/2016,168.009995,169.850006,167.779999,168.020004,140.306335,3388600
12/16/2016,168.970001,169.110001,166.059998,166.729996,139.229095,7120600
12/19/2016,166.830002,167.259995,166,166.679993,139.187317,2955900
12/20/2016,167.490005,168.25,166.449997,167.600006,139.955597,2174600
12/21/2016,166.25,167.940002,165.25,167.330002,139.730118,3575700
12/22/2016,167.360001,168.229996,166.580002,167.059998,139.504639,2802600
12/23/2016,167,167.490005,166.449997,166.710007,139.212402,1701200
12/27/2016,166.979996,167.979996,166.850006,167.139999,139.571426,1397500
12/28/2016,167.289993,167.740005,166,166.190002,138.778152,1757500
12/29/2016,166.020004,166.990005,166,166.600006,139.120529,1663500
12/30/2016,166.440002,166.699997,165.5,165.990005,138.611145,2952800
1/3/2017,167,167.869995,166.009995,167.190002,139.61322,2934300
1/4/2017,167.770004,169.869995,167.360001,169.259995,141.341766,3381400
1/5/2017,169.25,169.389999,167.259995,168.699997,140.87413,2682300
1/6/2017,168.690002,169.919998,167.520004,169.529999,141.56723,2945500
1/9/2017,169.470001,169.800003,167.619995,167.649994,139.99733,3189900
1/10/2017,167.979996,168.089996,165.339996,165.520004,138.218674,4118700
1/11/2017,166.050003,167.759995,165.600006,167.75,140.080826,3599500
1/12/2017,167.770004,168.009995,165.559998,167.949997,140.247864,2927500
1/13/2017,167.970001,168.479996,166.880005,167.339996,139.738434,2875400
1/17/2017,166.690002,168.179993,166.119995,167.889999,140.197739,3315700
1/18/2017,167.449997,168.589996,166.690002,166.800003,139.287537,4007800
1/19/2017,166.960007,167.449997,165.800003,166.809998,139.295883,6963400
1/20/2017,167.809998,170.639999,166,170.550003,142.418991,12690000
1/23/2017,170.080002,171.25,170.009995,171.029999,142.819824,5478200
1/24/2017,171.360001,176,171.160004,175.899994,146.886566,6952400
1/25/2017,176.259995,179.25,176.130005,178.289993,148.882339,5922500
1/26/2017,178.059998,178.880005,177.509995,178.660004,149.19133,3063900
1/27/2017,178.470001,179.199997,177.300003,177.300003,148.055649,3482300
1/30/2017,176.979996,177.070007,174.580002,175.800003,146.80307,4094800
1/31/2017,175.050003,175.580002,173.610001,174.520004,145.734192,4139000
2/1/2017,175,175.699997,172.889999,174.289993,145.54213,2795700
2/2/2017,174.229996,174.970001,173.550003,174.580002,145.784286,2620500
2/3/2017,175,176.339996,174.889999,175.820007,146.819733,3309300
2/6/2017,175.309998,175.979996,174.380005,175.860001,146.853149,2650800
2/7/2017,176,178.619995,175.899994,178.460007,149.024307,3873500
2/8/2017,177.5,177.5,175.880005,176.169998,148.275223,2913100
2/9/2017,176.169998,177.800003,175.910004,177.210007,149.150574,3090700
2/10/2017,177.369995,178.869995,176.759995,178.679993,150.387787,2930700
2/13/2017,179.240005,179.899994,178.839996,179.360001,150.960098,3093400
2/14/2017,178.570007,180.130005,178.350006,180.130005,151.608231,2776500
2/15/2017,180.199997,181.919998,179.809998,181.679993,152.912781,2914300
2/16/2017,181.449997,182.789993,180.869995,181.429993,152.702362,3251500
2/17/2017,181.25,181.570007,180,180.669998,152.062683,3552500
2/21/2017,180.600006,180.789993,179.119995,180.259995,151.717636,4480300
2/22/2017,180.089996,181.339996,180.089996,181.149994,152.46669,3020500
2/23/2017,182,182.5,180.919998,181.649994,152.887543,2282500
2/24/2017,180.210007,181.490005,179.889999,181.350006,152.635025,3300100
2/27/2017,181.190002,181.25,179.279999,179.399994,150.993774,3691300
2/28/2017,179.380005,180.630005,179.350006,179.820007,151.34729,3273400
3/1/2017,180.479996,182.550003,180.029999,181.949997,153.140045,3005600
3/2/2017,181.880005,181.880005,180.429993,180.529999,151.94487,2918200
3/3/2017,180.529999,181.320007,179.759995,180.050003,151.540894,1822000
3/6/2017,179.720001,180.990005,179.570007,180.470001,151.894379,3204400
3/7/2017,180.710007,181.289993,180.199997,180.380005,151.818634,2980500
3/8/2017,180.75,180.949997,179.300003,179.449997,151.035889,3557400
3/9/2017,179.149994,179.25,175.880005,177.179993,149.125305,5444100
3/10/2017,178.210007,179.490005,177.419998,177.830002,149.672394,3100300
3/13/2017,177.850006,178.059998,176.419998,176.460007,148.519302,3482200
